state,location1,roster_link,CountyWebPage,ManualSearch,Webpagesherifforcounty,Search,Notes,facilityname,location,searchhowisrostersearched,notesanythinghelpfultosearcher,webpagewhererosterisfoundsherrif,location2
Georgia,greene,None,http://www.greenecountyga.gov/,,,,,,,,,,
Georgia,gwinnet,None,https://www.gwinnettcounty.com,,,,,,,,,,
Georgia,habersham,http://www.interopweb.com/habersham/,,,,,,,,,,,
Georgia,hall,http://www.hallcounty.org/741/Inmate-Population-List,,,,,,,,,,,
Georgia,henry,None,,http://www.henrycountysheriff.net/InmateInformation/tabid/122/Default.aspx,,,,,,,,,
Georgia,irwin,None,http://www.ocillachamber.net/irwin-county-commission,,,,,,,,,,
Georgia,jackson,http://jacksoncoga.offenderindex.com/,,,,,,,,,,,
Georgia,jefferson,None,http://www.cityofjeffersonga.com/,,,,,,,,,,
Georgia,lamar,http://www.interopweb.com/lamarso/,,,,,,,,,,,
Georgia,lanier,None,http://www.laniercountyboc.com/,,,,,,,,,,
Georgia,liberty,http://interopweb.com/libertyjailpop/,,,,,,,,,,,
Georgia,lowndess,http://www.lowndessheriff.com/default.asp?P=current_inmates,,,,,,,,,,,
Georgia,macon,None,https://www.maconcountyga.gov/,,,,,,,,,,
Georgia,madison,http://interopweb.com/madisonjailpop/CurrentInmates.aspx,,,,,,,,,,,
Georgia,meriweather,None,https://www.meriwethercountyga.us/home.html,,,,,,,,,,
Georgia,montgomery,None,http://montgomerycountyga.gov/,,,,,,,,,,
Georgia,murray,None,http://www.murraycountyga.org/,,,,,,,,,,
Georgia,muscogee,None,https://www.columbusga.gov/,,,,,,,,,,
Georgia,oconee,http://www.oconeesheriff.org/inmates.php,,,,,,,,,,,
Georgia,oglethorpe,None,http://www.onlineoglethorpe.com/,,,,,,,,,,
Georgia,paudling,None,http://www.paulding.gov/,,,,,,,,,,
Georgia,peach,None,http://www.peachcounty.net/,,,,,,,,,,
Georgia,pickens,None,https://pickenscountyga.gov/,,,,,,,,,,
Georgia,pierce,None,http://pc.pcgeorgia.com/,,,,,,,,,,
Georgia,polk,None,http://www.polkgeorgia.org/,,,,,,,,,,
Georgia,putnam,None,http://www.putnamcountyga.us/,,,,,,,,,,
Georgia,rabun,http://www.interopweb.com/rabun/jailpop/,,,,,,,,,,,
Georgia,richmond,http://appweb2.augustaga.gov/InmateInquiry/AltInmatesOnline.aspx,,,,,,,,,,,
Georgia,rockdale,None,,http://jailsearch.rockdalecountyga.gov:81/JailingSearch.aspx?ID=400,,,,,,,,,
Georgia,screven,None,http://www.screvencounty.com/,,,,,,,,,,
Georgia,spalding,None,http://www.spaldingcounty.com/,,,,,,,,,,
Georgia,stewart,None,http://www.stewartcountyga.gov/,,,,,,,,,,
Georgia,telfair,None,http://www.telfairco.org/,,,,,,,,,,
Georgia,thomas,None,https://thomascountyboc.org/,,,,,,,,,,
Georgia,toombs,None,http://www.toombscountyga.gov/,,,,,,,,,,
Georgia,treutlen,None,http://www.soperton-treutlen.org/,,,,,,,,,,
Georgia,twiggs,interopweb.com/twiggsjailpop/,,,,,,,,,,,
Georgia,walker,None,https://walkercountyga.gov/,,,,,,,,,,
Georgia,walton,None,http://www.waltoncountyga.gov/,,,,,,,,,,
Georgia,ware,http://warecoga.offenderindex.com/,,,,,,,,,,,
Georgia,whitfield,http://www.whitfieldcountyga.com/p2c/jailinmates.aspx,,,,,,,,,,,
Georgia,worth,None,http://worthcountyboc.com/,,,,,,,,,,
Georgia,atlanta,None,,http://www.inmatesearch.mobi/Georgia.html,,,,,,,,,
Georgia,gainesville,http://oldweb.circuit8.org/inmatelist.php,,,,,,,,,,,
Georgia,augusta,http://appweb2.augustaga.gov/InmateInquiry/AltInmatesOnline.aspx,,,,,,,,,,,
Hawaii,hawaii,None,http://www.hawaiicounty.gov/,,,,,,,,,,
Dist of Columbia,correctional,None,https://doc.dc.gov,,,,,,,,,,
Florida,alachua,None,http://www.cityofalachua.com/,,,,,,,,,,
Florida,bay ,None,http://www.co.bay.fl.us/,,,,,,,,,,
Florida,brevard,None,,http://www.brevardsheriff.com/bookings/,,,,,,,,,
Florida,broward,None,http://www.broward.org/Pages/Welcome.aspx,,,,,,,,,,
Florida,charlotte,None,,https://www.ccso.org/forms/arrestdb.cfm,,,,,,,,,
Florida,citrus,None,http://www.citruspa.org/_web/Search/Disclaimer.aspx,,,,,,,,,,
Florida,clay,http://p2c.claysheriff.com/jailinmates.aspx,,,,,,,,,,,
Florida,collier,None,https://www.colliercountyfl.gov/,,,,,,,,,,
Florida,dade,None,https://www.miamidade.gov/home/,,,,,,,,,,
Florida,desoto,http://jail.desotosheriff.org/DCN/inmates?,,,,,,,,,,,
Florida,duval,None,,http://inmatesearch.jaxsheriff.org/,,,,,,,,,
Florida,escambia,http://inmatelookup.myescambia.com/smartwebclient/jail.aspx,,,,,,,,,,,
Florida,flagler,None,http://www.flaglercounty.org/,,,,,,,,,,
Florida,gadsden,http://69.21.72.195/smartwebclient/,,,,,,,,,,,
Florida,glades,None,,http://www.gladessheriff.org/?page=95816&pageid=3#,,,,,,,,,
Florida,hendry,None,http://www.hendryfla.net/,,,,,,,,,,
Florida,hernando,None,,http://www.hernandosheriff.org/jail/Applications/JailSearch/,,,,,,,,,
Florida,highlands,None,,http://www.highlandssheriff.org/NameSearch.php,,,,,,,,,
Florida,hillsborough,None,https://www.hillsboroughcounty.org/,,,,,,,,,,
Florida,indian river,None,,https://ircsheriff.org/booking-search.cfm,,,,,,,,,
Florida,lee ,None,,http://www.sheriffleefl.org/how_do_i/learn_more_about/arrest_search/index.php,,,,,,,,,
Florida,leon,None,http://www.leoncountyfl.gov/,,,,,,,,,,
Florida,levy,None,http://www.levycounty.org/,,,,,,,,,,
Florida,manatee,None,https://www.mymanatee.org/home.html,,,,,,,,,,
Florida,marion,None,,http://jail.marionso.com/default.aspx,,,,,,,,,
Florida,martin,None,,http://www.sheriff.martin.fl.us/jail-inmate-search.html,,,,,,,,,
Florida,miami dade,None,https://www.miamidade.gov/home/,,,,,,,,,,
Florida,nassau,None,https://www.nassaucountyfl.com/,,,,,,,,,,
Florida,okaloosa,None,http://www.co.okaloosa.fl.us/,,,,,,,,,,
Florida,orange,None,,http://apps.ocfl.net/bailbond/default.asp,,,,,,,,,
Florida,osceola,http://apps.osceola.org/Apps/CorrectionsReports/Report/Search/,,,,,,,,,,,
Florida,palm beach,None,https://www.townofpalmbeach.com/,,,,,,,,,,
Florida,pasco,https://pascosheriff.com/arrests/,,,,,,,,,,,
Florida,pinellas,None,,https://www.pcsoweb.com/whos-in-jail/,,,,,,,,,
Florida,putnam,None,http://www.putnam-fl.com/,,,,,,,,,,
Florida,santa rosa,http://portal.srso.net/smartweb/jail.aspx,,,,,,,,,,,
Florida,sara sota,www.sarasotasheriff.org/arrest-reports/index.php,,,,,,,,,,,
Florida,seminole,None,http://www.seminolecountyfl.gov/,,,,,,,,,,
Florida,st johns,None,,http://floridainmatesearch.net/sheriff/st-johns-county-jail/,,,,,,,,,
Florida,st luice,None,http://www.stlucieco.gov/,,,,,,,,,,
Florida,sumter,None,https://sumtercountyfl.gov/,,,,,,,,,,
Florida,volusia,None,,http://www.volusiamug.vcgov.org/search.cfm,,,,,,,,,
Florida,daytona,http://www.daytonamugshots.com/,,,,,,,,,,,
Florida,miami,None,http://www.miamidade.gov,,,,,,,,,,
Florida,nashville,None,,http://dcso.nashville.gov/,,,,,,,,,
Florida,ocala,None,http://www.ocalafl.org/,,,,,,,,,,
Florida,tallahassee,None,,https://www.inmateaid.com/inmate-locator/tallahassee-jail,,,,,,,,,
Florida,tampa,None,https://www.tampagov.net/,,,,,,,,,,
Florida,west palm,None,http://wpb.org/,,,,,,,,,,
Illinois,bond,None,http://www.bondcountyil.com/Home.html,,,,,,,,,,
Illinois,brown,None,http://mtsterlingil.com/,,,,,,,,,,
Illinois,cass,None,http://www.cityofbeardstown.org/index.aspx?NID=1065,,,,,,,,,,
Illinois,clinton,None,http://www.clintonillinois.com/,,,,,,,,,,
Illinois,coles,http://www.co.coles.il.us/sheriff/Web_Files/Confined_Inmates.pdf,,,,,,,,,,,
Illinois,cook,None,https://www.cookcountyil.gov/,,,,,,,,,,
Illinois,dekalb,None,https://www.cityofdekalb.com/,,,,,,,,,,
Illinois,dupage,None,https://www.dupageco.org/,,,,,,,,,,
Illinois,edgar,None,https://edgarcountyillinois.com/,,,,,,,,,,
Illinois,edwards,None,http://www.edwardscounty.org/,,,,,,,,,,
Illinois,gallatin,None,https://gallatin.illinoisgenweb.org,,,,,,,,,,
Illinois,grundy,None,https://www.grundyco.org/,,,,,,,,,,
Illinois,iroquois,None,http://www.co.iroquois.il.us/,,,,,,,,,,
Illinois,jackson,None,https://www.jacksoncounty-il.gov/,,,,,,,,,,
Illinois,jasper,http://www.jaspercountysheriff.net/jasper-jail-report/4529642319,,,,,,,,,,,
Illinois,jefferson,None,http://www.jeffersoncountyillinois.com/,,,,,,,,,,
Illinois,jerome,None,"https://www.villageofjerome.com/wp/ , https://www.jeromecountyid.us/",,,,,,,,,,
Illinois,jersey,None,http://www.jerseycountyillinois.us/,,,,,,,,,,
Illinois,kane,None,,http://www.kanesheriff.com/Pages/Detainee-Search.aspx,,,,,,,,,
Illinois,kankakee,https://k3cosheriff.com/NewWorld.InmateInquiry/IL0460000,,,,,,,,,,,
Illinois,kendall,None,https://www.co.kendall.il.us/,,,,,,,,,,
Illinois,lasalle,None,http://lasallecounty.org/,,,,,,,,,,
Illinois,macoupin,None,http://www.macoupincountyil.gov/,,,,,,,,,,
Illinois,mcdonough,None,http://mcg.mcdonough.il.us/,,,,,,,,,,
Illinois,oak lawn,None,http://oaklawn-il.gov/,,,,,,,,,,
Illinois,peoria,None,http://www.peoriacounty.org,,,,,,,,,,
Illinois,perry,None,http://perrycountyclerk.com/,,,,,,,,,,
Illinois,richland,http://www.richlandcso.com/aaa%20DETAINEES%20IN%20CUSTODY.htm,,,,,,,,,,,
Illinois,rock island,None,http://www.co.rock-island.il.us,,,,,,,,,,
Illinois,saline,None,http://salineil.devnetwedge.com/,,,,,,,,,,
Illinois,sangamon,None,https://co.sangamon.il.us/,,,,,,,,,,
Illinois,tricounty,None,http://www.tricountyfs.com/Pages/default.aspx,,,,,,,,,,
Illinois,vermilion,None,http://www.co.vermilion.il.us/,,,,,,,,,,
Illinois,wabash,None,https://wabash.illinoisgenweb.org/,,,,,,,,,,
Illinois,washington,None,http://ci.washington.il.us/,,,,,,,,,,
Illinois,will,None,,http://66.158.72.230/nwspublic/Corrections/InmateInquiry.aspx,,,,,,,,,
Illinois,champaign,None,,http://www1.co.champaign.il.us/SHERIFF/InmateLookUp.php,,,,,,,,,
Illinois,chicago,None,https://www.cityofchicago.org/city/en.html,,,,,,,,,,
Illinois,joliet,None,http://cityofjoliet.info/,,,,,,,,,,
Illinois,macomb,None,http://apps.macombgov.org/InmateLocator/,,,,,,,,,,
Illinois,mchenry,None,,http://www.mchenrysheriff.org/corrections/inmate-search.aspx,,,,,,,,,
Illinois,rockford,None,https://rockfordil.gov/,,,,,,,,,,
Illinois,rock island,None,http://www.co.rock-island.il.us/,,,,,,,,,,
Iowa,adair,None,http://www.adaircountyiowa.org/,,,,,,,,,,
Iowa,adams,None,https://www.adamscountyia.com/,,,,,,,,,,
Iowa,appanoose,None,https://appanoose.iowaassessors.com/,,,,,,,,,,
Iowa,benton,None,http://www.bentoncountyiowa.org/,,,,,,,,,,
Iowa,black hawk,http://www.bhcso.org/WhosInJail.aspx,,,,,,,,,,,
Iowa,callhoun,None,http://www.calhouncountyiowa.com/,,,,,,,,,,
Iowa,clay,None,http://www.co.clay.ia.us/,,,,,,,,,,
Iowa,delaware,None,http://www.co.delaware.ia.us/,,,,,,,,,,
Iowa,des moines,None,https://www.dmcounty.com/,,,,,,,,,,
Iowa,enmet,None,http://www.emmetcountyia.com,,,,,,,,,,
Iowa,floyd,None,https://www.floydcoia.org/,,,,,,,,,,
Iowa,franklin,None,http://co.franklin.ia.us/,,,,,,,,,,
Iowa,greene,None,http://www.co.greene.ia.us/,,,,,,,,,,
Iowa,guthrie,None,http://www.guthriecounty.org/,,,,,,,,,,
Iowa,hardin,None,https://www.hardincountyia.gov/,,,,,,,,,,
Iowa,henry,None,http://www.henrycountyiowa.us/,,,,,,,,,,
Iowa,ida,None,http://idacounty.org/,,,,,,,,,,
Iowa,jasper,None,https://www.co.jasper.ia.us/,,,,,,,,,,
Iowa,jefferson,None,http://cityofjeffersoniowa.org/,,,,,,,,,,
Iowa,johnson,None,http://www.johnson-county.com/,,,,,,,,,,
Iowa,keokuk,None,https://www.cityofkeokuk.org/,,,,,,,,,,
Iowa,lee ,None,http://www.leecounty.org/,,,,,,,,,,
Iowa,linn,None,https://www.linncounty.org/,,,,,,,,,,
Iowa,louisa,None,http://www.louisacountyiowa.org/,,,,,,,,,,
Iowa,marshall,None,http://www.co.marshall.ia.us/,,,,,,,,,,
Iowa,montgomery,None,http://www.montgomerycountyiowa.com/,,,,,,,,,,
Iowa,muscatine,None,https://www.muscatineiowa.gov/,,,,,,,,,,
Iowa,northwest,None,,,,,,,,,,,
Iowa,obrien,None,http://www.obriencounty.org/,,,,,,,,,,
Iowa,poweshiek,None,http://poweshiekcounty.org/,,,,,,,,,,
Iowa,sioux,http://www.siouxcountysheriff.com/jail%20inmates.pdf,,,,,,,,,,,
Iowa,tama,None,http://www.tamacounty.org/,,,,,,,,,,
Iowa,taylor,None,http://taylorcountyiowa.org/index.html,,,,,,,,,,
Iowa,wapello,None,http://wapellocounty.org/,,,,,,,,,,
Iowa,warren,None,https://www.warrencountyia.org/,,,,,,,,,,
Iowa,wayne,None,http://www.waynecountyia.com/,,,,,,,,,,
Iowa,woodbury,http://injail.wcicc.com/,,,,,,,,,,,
Idaho,ada,None,https://adacounty.id.gov/,,,,,,,,,,
Idaho,bannock,None,https://www.bannockcounty.us/,,,,,,,,,,
Idaho,bearlake,None,http://www.bearlakecounty.info/,,,,,,,,,,
Idaho,benewah,None,https://www.idaho.gov/counties/benewah/,,,,,,,,,,
Idaho,blaine,None,http://www.co.blaine.id.us/,,,,,,,,,,
Idaho,butte ,None,http://www.buttecountyid.us/,,,,,,,,,,
Idaho,camas,None,http://camascounty.id.gov/,,,,,,,,,,
Idaho,clarke,None,https://www.clark-co.id.gov/,,,,,,,,,,
Idaho,custer,None,http://www.co.custer.id.us/,,,,,,,,,,
Idaho,gooding,None,https://www.goodingcounty.org/,,,,,,,,,,
Idaho,jefferson,None,http://www.co.jefferson.id.us/,,,,,,,,,,
Idaho,jerome,None,,https://www.cashbondonline.com/find-inmate.html?no_cache=1,,,,,,,,,
Idaho,lemhi,None,http://lemhicountyidaho.org/,,,,,,,,,,
Idaho,lewis,None,https://lewiscountyid.us/,,,,,,,,,,
Idaho,nezperce,None,http://cityofnezperce.com/,,,,,,,,,,
Idaho,payette,None,https://www.payettecounty.org/,,,,,,,,,,
Idaho,power,None,http://www.co.power.id.us/,,,,,,,,,,
Kentucky,allen,http://www.allencountydetention.com/allen_inmate_list.html,,,,,,,,,,,
Kentucky,ballard,http://www.ballardcountydetention.com/ballardcountydetention_inmatelist.html,,,,,,,,,,,
Kentucky,barren,http://www.barrencountykyjail.com/InmateRoster/BCCC_inmatelist.html,,,,,,,,,,,
Kentucky,big sandy,http://www.bsrdc.com/BigSandy_inmatelist.html,,,,,,,,,,,
Kentucky,boone,https://www.boonecountyky.org/government_administration/county_government/jailer/inmates.aspx,,,,,,,,,,,
Kentucky,boyle,http://www.boylecountydetention.com/boyle_inmatelist.html,,,,,,,,,,,
Kentucky,bracken,None,,http://kool.corrections.ky.gov/,,,,,,,,,
Kentucky,butler,http://inmates.bluhorse.com/inmates.aspx?ID=BCJ,,,,,,,,,,,
Kentucky,calloway,http://www.callowaycountyjail.com/callowaycounty_inmatelist.html,,,,,,,,,,,
Kentucky,campbell,https://omsweb.public-safety-cloud.com/jtclientweb/(S(31ewypcmplc5womnljnvgc4f))/jailtracker/index/Campbell_County_KY,,,,,,,,,,,
Kentucky,casey,http://www.caseycountyjail.com/CaseyCoJail_inmatelist.html,,,,,,,,,,,
Kentucky,clark,None,http://www.clarkcoky.com/,,,,,,,,,,
Kentucky,crittenden,http://www.crittendencountydetention.com/InmateList.html,,,,,,,,,,,
Kentucky,elliot,None,https://elliottcounty.ky.gov/Pages/default.aspx,,,,,,,,,,
Kentucky,fayette,None,https://www.fayettecountyclerk.com/,,,,,,,,,,
Kentucky,franklin,http://franklincountyregionaljail.com/InmateRoster/FCRJ_inmatelist.html,,,,,,,,,,,
Kentucky,grant,https://jailtracker.com/jtclientweb/(S(bmo4v045x5rj0445uschve55))/jailtracker/index/Grant_County_Ky,,,,,,,,,,,
Kentucky,graves,None,https://gravescounty.ky.gov/,,,,,,,,,,
Kentucky,hancock,http://www.breckinridgecountydetention.com/breckinridge_inmatelist.html,,,,,,,,,,,
Kentucky,hardin,http://www.hcdetention.com/Hardin_Inmatelist.html,,,,,,,,,,,
Kentucky,hickman,None,https://hickmancounty.ky.gov/,,,,,,,,,,
Kentucky,jessamine,None,http://jessamineco.com/,,,,,,,,,,
Kentucky,kenton,None,http://www.kentoncounty.org/,,,,,,,,,,
Kentucky,knox,http://www.knoxcountydetention.com/Knox_inmate_list.html,,,,,,,,,,,
Kentucky,larue,http://www.laruecountydetention.com/InmateRoster/LCDC_inmatelist.html,,,,,,,,,,,
Kentucky,laurel,http://www.laurelcountycorrections.com/LaurelCoC_inmatelist.html,,,,,,,,,,,
Kentucky,lewis,http://www.lewiscountydetention.com/lewis_inmatelist.html,,,,,,,,,,,
Kentucky,lexington,None,https://www.lexingtonky.gov/,,,,,,,,,,
Kentucky,livingston,None,http://www.livingstoncountyky.com/,,,,,,,,,,
Kentucky,louisville,None,,http://mugshots.louisvilleky.gov/archonixxjailsiteslmdc/archonixxjailpublic/,,,,,,,,,
Kentucky,martin,http://www.bsrdc.com/BigSandy_inmatelist.html,,,,,,,,,,,
Kentucky,mccraken,None,http://mccrackenky.com,,,,,,,,,,
Kentucky,mcclean,http://www.daviesscojail.org/InmateRoster/daviess_inmatelist.html,,,,,,,,,,,
Kentucky,montgomery,http://www.montgomerycountyregionaljail.com/MontgomeryCountyRegionalJail_Inmatelist.html,,,,,,,,,,,
Kentucky,morgan,http://www.bsrdc.com/BigSandy_inmatelist.html,,,,,,,,,,,
Kentucky,muhlenberg,None,https://muhlenbergcounty.ky.gov/,,,,,,,,,,
Kentucky,nicholas,http://www.bourboncountydetention.com/Bourbon_inmate_list.html,,,,,,,,,,,
Kentucky,pike,http://www.pikecountydetention.com/PikeCounty_InmateList.html,,,,,,,,,,,
Kentucky,rock castle,http://www.rockcastlecountydetention.com/Rockcastle_inmate_list.html,,,,,,,,,,,
Kentucky,rowan,http://www.rowancountydc.org/rowan_inmatelist.html,,,,,,,,,,,
Kentucky,russel,http://www.russellcountydetention.com/RussellCoDC_inmatelist.html,,,,,,,,,,,
Kentucky,trimble,http://www.carrolldetention.com/Carroll_Inmatelist.html,,,,,,,,,,,
Kentucky,warren,None,http://www.warrencountyky.gov/,,,,,,,,,,
Kentucky,wayne,None,https://waynecounty.ky.gov/,,,,,,,,,,
Louisiana,acadia,None,,http://jades.apso.org:8888/index.php,,,,,,,,,
Louisiana,avoyelles,http://www.avoyelles.lavns.org/,,,,,,,,,,,
Louisiana,caddo,None,http://www.caddo.org/,,,,,,,,,,
Louisiana,calcasieu,http://www.calcasieu.lavns.org/,,,,,,,,,,,
Louisiana,caldwell,http://www.caldwell.lavns.org/,,,,,,,,,,,
Louisiana,claiborne,None,http://claiborneparish.org/,,,,,,,,,,
Louisiana,east baton,http://www.ebrso.org/ParishPrisonInmateList/PrisonInmateListApp.aspx,,,,,,,,,,,
Louisiana,franklin,None,http://www.franklin-la.com/,,,,,,,,,,
Louisiana,jefferson,None,,http://www.jpso.com/295/Online-Inmate-Search,,,,,,,,,
Louisiana,lasalle,http://www.lasalle.lavns.org/,,,,,,,,,,,
Louisiana,madison,http://www.madison.lavns.org/,,,,,,,,,,,
Louisiana,natchitoches,None,https://www.natchitoches.com/,,,,,,,,,,
Louisiana,orleans,None,https://www.nola.gov/,,,,,,,,,,
Louisiana,ouachita,None,http://www.opso.net,,,,,,,,,,
Louisiana,pine prairie,None,https://www.ice.gov/detention-facility/pine-prairie-ice-processing-center,,,,,,,,,,
Louisiana,richwood,None,http://www.townofrichwood.com/,,,,,,,,,,
Louisiana,riverbend,None,http://www.riverbendsub.org/,,,,,,,,,,
Louisiana,sabine,http://www.sabine.lavns.org/,,,,,,,,,,,
Louisiana,st charles,None,,http://98.188.128.18:8888/index.php,,,,,,,,,
Louisiana,st martin,http://www.calcasieu.lavns.org/,,,,,,,,,,,
Louisiana,terrebonne,None,http://www.tpcg.org/,,,,,,,,,,
Louisiana,vernon,http://www.vernon.lavns.org/,,,,,,,,,,,
Louisiana,west baton,http://www.westbatonrouge.lavns.org/,,,,,,,,,,,
Louisiana,west carroll,http://www.westcarroll.lavns.org/,,,,,,,,,,,
Louisiana,west felicia,http://www.westfeliciana.lavns.org/,,,,,,,,,,,
Louisiana,baton rouge,http://www.ebrso.org/parishprisoninmatelist/prisoninmatelistapp.aspx,,,,,,,,,,,
Louisiana,bossier,None,,http://www.bossiersheriff.com/inmate-search/,,,,,,,,,
Louisiana,gretna,None,,https://www.inmateaid.com/inmate-locator/gretna-jail,,,,,,,,,
Louisiana,livingston,None,,https://iml.lpso.org:8089/IML,,,,,,,,,
Louisiana,new orleans,None,,http://www.opcso.org/inmate/inmate.php,,,,,,,,,
Maine,cumberland,http://me-cumberlandcountysheriff.civicplus.com/DocumentCenter/View/4982/5-13-18-Arrest-Logs-Cumberland-County-Jail-weekly,,,,,,,,,,,
Maine,two bridges,None,https://www.tbrj.org/,,,,,,,,,,
Maryland,alfred d noyes,None,http://www.djs.maryland.gov/Pages/facilities/Alfred-D-Noyes-Children-Center.aspx,,,,,,,,,,
Maryland,anne arundel,None,,http://www.aacounty.org/services-and-programs/inmate-locator,,,,,,,,,
Maryland,baltimore,None,https://www.baltimorecountymd.gov/,,,,,,,,,,
Maryland,calvert,None,http://www.co.cal.md.us/,,,,,,,,,,
Maryland,caroline,None,https://www.carolinemd.org/,,,,,,,,,,
Maryland,cecil,None,http://www.ccgov.org/,,,,,,,,,,
Maryland,dorchester,None,http://www.dorchestercountymd.com/,,,,,,,,,,
Maryland,garrett,https://www.garrettcounty.org/sheriffs-office/arrests,,,,,,,,,,,
Maryland,harford,None,http://www.harfordcountymd.gov/,,,,,,,,,,
Maryland,kent,None,https://www.kentcounty.com/,,,,,,,,,,
Maryland,montgomery,None,http://www.montgomerycountymd.gov/,,,,,,,,,,
Maryland,somerset,None,http://www.somersetmd.us/,,,,,,,,,,
Massachusetts,bristol,None,,https://www.mass.gov/how-to/find-an-inmate,,,,,,,,,
Massachusetts,dukes,None,http://dukescounty.org/Pages/index,,,,,,,,,,
Massachusetts,essex,None,http://www.essexma.org/Pages/index,,,,,,,,,,
Massachusetts,hampden,None,http://www.hampden.org/,,,,,,,,,,
Massachusetts,hampshire,None,https://www.hampshiresheriffs.com/,,,,,,,,,,
Massachusetts,lynn,None,http://www.ci.lynn.ma.us/,,,,,,,,,,
Massachusetts,malden,None,http://www.cityofmalden.org/,,,,,,,,,,
Massachusetts,middlesex,None,https://www.middlesexsheriff.org/,,,,,,,,,,
Massachusetts,peabody,None,http://www.peabody-ma.gov/,,,,,,,,,,
Massachusetts,plymouth,None,https://www.plymouth-ma.gov/,,,,,,,,,,
Massachusetts,quincy,None,https://www.quincyma.gov,,,,,,,,,,
Massachusetts,somerville,None,https://www.somervillema.gov/,,,,,,,,,,
Massachusetts,suffolk,None,http://www.scsdma.org/,,,,,,,,,,
Massachusetts,worcester,None,http://www.worcesterma.gov/,,,,,,,,,,
Michigan,alcona,None,http://alconacountymi.com/,,,,,,,,,,
Michigan,antrim,None,http://www.antrimcounty.org/,,,,,,,,,,
Michigan,bay pines,None,http://www.baypinesvet.net/,,,,,,,,,,
Michigan,benzie,None,http://www.benzieco.net/,,,,,,,,,,
Michigan,berrien,None,,http://www.bcsheriff.org/558/Inmate-Search,,,,,,,,,
Michigan,cheboygan,None,http://www.cheboygancounty.net/,,,,,,,,,,
Michigan,chippewa,None,https://www.chippewacountymi.gov/,,,,,,,,,,
Michigan,eaton,None,http://www.eatoncounty.org/,,,,,,,,,,
Michigan,emmet,None,http://www.emmetttownship-stclair.org/,,,,,,,,,,
Michigan,grand traverse,None,http://www.grandtraverse.org/,,,,,,,,,,
Michigan,houghton,None,http://www.cityofhoughton.com/,,,,,,,,,,
Michigan,huron,None,https://www.co.huron.mi.us/,,,,,,,,,,
Michigan,ingham,None,http://www.ingham.org/,,,,,,,,,,
Michigan,iron,None,https://ironmi.org/,,,,,,,,,,
Michigan,jackson,None,https://www.co.jackson.mi.us/,,,,,,,,,,
Michigan,kalamazoo,None,https://www.kalcounty.com/,,,,,,,,,,
Michigan,kent,None,,https://www.accesskent.com/InmateLookup/,,,,,,,,,
Michigan,lansing,None,https://www.lansingmi.gov/,,,,,,,,,,
Michigan,leelanau,None,https://www.leelanau.cc/,,,,,,,,,,
Michigan,macomb,None,,http://apps.macombgov.org/InmateLocator/,,,,,,,,,
Michigan,mason,None,http://www.masoncounty.net/,,,,,,,,,,
Michigan,mecosta,None,http://www.mecostacounty.org/,,,,,,,,,,
Michigan,midland,None,https://www.co.midland.mi.us/,,,,,,,,,,
Michigan,montmorency,None,http://www.montmorencycountymichigan.us/,,,,,,,,,,
Michigan,muskegon,http://www.mcd911.net/p2c/jailinmates.aspx,,,,,,,,,,,
Michigan,newago,None,http://www.countyofnewaygo.com/,,,,,,,,,,
Michigan,oakland,https://www.oakgov.com/sheriff/Pages/Inmates-Current.aspx,,,,,,,,,,,
Michigan,ogemaw,None,https://www.ocmi.us/,,,,,,,,,,
Michigan,ontonagon,None,http://ontonagoncounty.org,,,,,,,,,,
Michigan,oscoda,None,https://www.oscodacountymi.com/,,,,,,,,,,
Michigan,ottawa,https://www.miottawa.org/InmateLookup/,,,,,,,,,,,
Michigan,saginaw,http://www.saginawcounty.com/Docs/Sheriff/inmate.pdf,,,,,,,,,,,
Michigan,schoolcraft,None,http://www.schoolcraftcounty.net/,,,,,,,,,,
Michigan,st joseph ,None,https://www.stjosephcountymi.org/,,,,,,,,,,
Michigan,tuscola,None,https://www.tuscolacounty.org/,,,,,,,,,,
Michigan,washtenaw,None,https://www.washtenaw.org/,,,,,,,,,,
Michigan,wayne,None,https://www.waynecounty.com/,,,,,,,,,,
Michigan,westland,None,http://www.cityofwestland.com/,,,,,,,,,,
Michigan,wexford,None,http://www.wexfordcounty.org/,,,,,,,,,,
Michigan,detroit,None,http://www.detroitmi.gov/,,,,,,,,,,
Minnesota,anoka,None,http://www.anokacounty.us/,,,,,,,,,,
Minnesota,benton,None,,http://jail.co.benton.mn.us/ArchonixXJailPublic/Default.aspx,,,,,,,,,
Minnesota,cass,None,http://www.co.cass.mn.us/,,,,,,,,,,
Minnesota,dakota,None,,https://www.co.dakota.mn.us/LawJustice/Jail/Pages/inmate-search.aspx,,,,,,,,,
Minnesota,doughlas,http://www.co.douglas.mn.us/dc/inmate-roster.aspx,,,,,,,,,,,
Minnesota,faribault,http://www.frcsd.org/index.php?option=com_wrapper&view=wrapper&Itemid=7,,,,,,,,,,,
Minnesota,freeborn,None,https://www.co.freeborn.mn.us/,,,,,,,,,,
Minnesota,hennepin,None,,http://www4.co.hennepin.mn.us/webbooking/,,,,,,,,,
Minnesota,hubbard,None,http://www.co.hubbard.mn.us/,,,,,,,,,,
Minnesota,itasca,None,https://www.co.itasca.mn.us/,,,,,,,,,,
